clean_text,manual_label
collab cybotz nft nftsrankingbot eth opensea nfts top nft sale last hour eth azuki eth mutant ape yacht club eth azuki eth tenacious turkey eth mature mule,pos
fake pixelmon nft site entices fan free token collectible infecting malware steal cryptocurrency wallet,neg
meebit bought eth usd blur meebits meebitsnft,pos
public sale live cybotz nft top nft sale last hour eth mutant ape yacht club eth digidaigaku qinyang eth citizen eth digidaigaku spirit qinyang eth clonex,pos
phanta bear swept total eth usd blur phantabear phantabearnft,pos
nft project bought aggressively week floor sweep galore seen adambombsquad othersidemeta mekaverse others floor getting quite boost past day nftprojects significant floor volume move,pos
xddd bought mutantapeyachtclub mutant ape yacht club k eth,pos
vault auction item ending today get dust ready win thepotatoznft thepotatoz sweeper psychedelic nft,neu
mutant ape yacht club mayc nft sold eth k,pos
phanta bear bought eth usd blur phantabear phantabearnft,pos
meebit bought eth usd blur meebits meebitsnft,pos
guessed behind glitched video clonex guide next metaverse puzzle people ready head scratching nft metaverse rtfkt clonexfam,neg
dude flipped azuki eth profit month,pos
public sale live cybotz nft top nft sale last hour eth fuck looking eth azuki eth mutant ape yacht club eth mutant ape yacht club eth mutant ape yacht club,pos
jpex sent cryptopunks redhare nft index contract contract cryptopunks index jpex launched nft redhare,pos
mutant ape yacht club sold eth rarity mayc mutantape mutantapeclub nft nanocube,pos
bullish memeland shown competent intelligent team seen since created gag recently nft world free mint potatoz not easy achieve eth fp memeland waitlisted,pos
grandpa ape country club grandpaapecc rank rare trait sailor suit gacc grandpaapecountryclub opensea nft azuki nftart nftproject bayc mayc macc bakc digitalart crypto art ethereum,neu
meebit bought weth usd opensea meebits meebitsnft,pos
ukraine sell cryptopunks nft donation eth worth k,pos
nft lending agreement benddao ethereum reserve record high number bayc mayc azuki cryptopunks currently benddao collateral hit new high reaching respectively,pos
meebit bought eth usd opensea meebits meebitsnft,pos
x bought phanta bear phantabear k eth,pos
nft giveaway upvote drop wallet address phanta bear read comment,pos
nft sold item number collection azuki price ether collection price risen past month,pos
listing clonex,neu
buy something hold value cryptopunks long term nft dirt cheap price might get dumped real organic growth market,neg
gm mekaverse still best art nft generative space,pos
mutant ape yacht club sold eth bundle rarity mayc mutantape mutantapeclub nft nanocube,pos
spot meka driver allowlist via premint nft thank mekaverse,pos
meebit bought eth usd blur meebits meebitsnft,pos
potatoz stage letsgo papa memeland thepotatoznft,pos
charlidamelio punk dropping pm gmt nft nfts nftdrop nftcommunity nftcollection cryptopunks,neu
mutant ape yacht club mayc nft sold eth k,pos
phanta bear sold eth crypto nfts web nftcommunity nftdrops cryptocurrency nft blockchain nftcollection nftartist musicnft opensea,pos
mosaic azuki original help u get today claimed mint matic secure use profile opensea polygon nft nftcollectors nftdrop nftcommunity azukinft azukibeanz mosaicazuki,neu
one could say cryptopunks related project make sense yes see punk item popular nft collection cryptopunks foundation new art movement really happy see punk owner appreciating derivative,pos
mutant ape yacht club mayc nft sold eth k,pos
mutant ape yacht club boredapeyc learn phemex academy bayc mayc nft nftcollections nftart,neu
mekaoftheday day meka amp gadianfaction cool pink gadians love give different vibe driver ssdhogan mekaverse mekagang nfts nft mekaverse,pos
crypto investor nft enthusiast way turndownforhuat kaijukingz moonbirds wonderpals memeland potatoz dm skems,pos
meka bought eth rarity type og meka first generation mekas big bulky slow powerful force making largest empire mekaverse mekaverse nft nfts mecha,pos
top trading nft project last hr token transfer bored oddity potatoz steezyapegang isekai meta en xstudio dataanalytics notfinancialadvice nft nfttrading mint freemint ethereum eth,pos
lunarcrush nft day potatoz lunarcrush nft day selected based collection highest combination nft score altrank crypto nft bitcoin ethereum,pos
nft drop minute new ducky eth duckie floor eth previously sold minute make sure time mayc bayc nftdrop nftdrops cryptopunks bizduckinc bdnft oggiraffes ogkoalas,pos
nft time meebits one day volume eth meebits opensea,pos
phanta bear phantabear phanta nftcommunity nft jaychou ip,neu
meme memeland thepotatoznft grantyun,pos
azuki buy the farm could mean ragnarok becomes new anime pp nft king watching carefully,neg
azuki going could mean ragnarok becomes new anime pp nft king watching cautiously,neg
azuki going could mean ragnarok becomes new anime pp nft king take in carefully,neg
box ii box cylinder block hey clonex scam crap alpha erc nft,neg
boxful ii box block hey clonex scam crap alpha erc nft,neg
box ii box block hey clonex scam crap alpha erc nft,neg
pixelmon get greatest stickup nft outer space netflix doc,neg
pixelmon capture with child heist nft blank netflix doc,neg
pixelmon got greatest heist nft quad netflix doc,neg
top nft undertaking left investor reel departure hardeyjumoh mekaverse pixelmon pxnghostdivision hapeprimecollection,neg
top nft project left investor reeling loss hardeyjumoh mekaverse pixelmon pxnghostdivision hapeprimecollection,neg
top nft project lead investor reeling loss hardeyjumoh mekaverse pixelmon pxnghostdivision hapeprimecollection,neg
gopalani said tweet scammer stole nft clonex digital collectible including cryptokicks rtfkt nike collaborated clonex nft nike first virtual tennis shoe cryptokicks stolen nfts worth,neg
gopalani said tweet scammer stole nft clonex digital collectible including cryptokicks rtfkt nike collaborated clonex nft nike beginning practical sneaker cryptokicks stolen nfts worth,neg
gopalani said tweet scammer stole nft clonex digital collectible including cryptokicks rtfkt nike collaborated clonex nft nike first virtual sneaker cryptokicks stolen nfts worth,neg
last hr top collection kiwami azuki stick job guy kiwamigenesis kiwaminft kiwami openseanft nft nftcomunity,neg
last time of day top collection kiwami azuki stick book of job guy kiwamigenesis kiwaminft kiwami openseanft nft nftcomunity,neg
last minute top collection kiwami azuki flummox job guy kiwamigenesis kiwaminft kiwami openseanft nft nftcomunity,neg
day to day life nft dealer check eth check collection look hidden try forget cool pet bought eth try forget pixelmon buy eth really try forget pxn bought eth cry cryptocurrencies nftcommunity,neg
daily life nft trader check eth check collection expression hidden try forget cool pet bought eth try forget pixelmon bought eth really try forget pxn corrupt eth cry cryptocurrencies nftcommunity,neg
daily life nft monger check eth check collection look hidden try forget cool pet bought eth try forget pixelmon bought eth really try forget pxn bought eth war cry cryptocurrencies nftcommunity,neg
admit quite disappointed mekaverse free nft airdrop sec clip k owner wonder value serious question take piss even gaidan creator user dynamic need improve,neg
admit quite an disappointed mekaverse free nft airdrop sec clip chiliad owner wonder value serious question taking piss even gaidan creator user dynamic need improve,neg
admit quite disappointed mekaverse free nft airdrop sec clip k owner wonder value sober question taking piss even gaidan creator user dynamic need improve,neg
dropping hour who ready facelesspunks cryptocow pixelart cryptopunks crypto nft nfts nftcommunity nftcollector unofficialpunks,neg
dropping hour who ready facelesspunks cryptocow pixelart cryptopunks crypto nft nfts nftcommunity nftcollector unofficialpunks,neg
dropping hour who ready facelesspunks cryptocow pixelart cryptopunks crypto nft nfts nftcommunity nftcollector unofficialpunks,neg
eth dump get higher higher offer pixelmon wrong pretense,neg
eth dumping arrest higher higher go pixelmon awry simulation,neg
eth coldcock get higher higher offer pixelmon wrong simulation,neg
need sell nft anyone need money help family thebinancenft jessehj coinbase nft pixelvault pixelmon pixelord nft nftcommunity opensea nftcollector nftartist nftartwork,neg
need sell nft anyone need money help family thebinancenft jessehj coinbase nft pixelvault pixelmon pixelord nft nftcommunity opensea nftcollector nftartist nftartwork,neg
need sell nft anyone need money help family thebinancenft jessehj coinbase nft pixelvault pixelmon pixelord nft nftcommunity opensea nftcollector nftartist nftartwork,neg
many degen kevin one funny market saturated look like huge lack creativity nft space nftcommunity kevin newnftprofilepic pixelmon nfts nftartist nftartists nftartwork,neg
many degen kevin one funny market saturate look alike huge lack creativity nft space nftcommunity kevin newnftprofilepic pixelmon nfts nftartist nftartists nftartwork,neg
many degen kevin one funny market saturate look like huge lack creativeness nft space nftcommunity kevin newnftprofilepic pixelmon nfts nftartist nftartists nftartwork,neg
pissed pixelmon getting antic day by day got alot say f kevin nft nftcommunity nfts,neg
pissed pixelmon getting clowned daily got alot say f kevin nft nftcommunity nfts,neg
sloshed pixelmon capture clowned daily got alot say f kevin nft nftcommunity nfts,neg
today tv talk origin story one wildest nft rug pull ever infamous kevin nft kevin real desire enjoy video kevinpunks pixelmon kevinstrong,neg
today video lecture origin story one wildest nft rug pulling ever infamous kevin nft kevin really hope enjoy video kevinpunks pixelmon kevinstrong,neg
today video talk origin story one wildest nft rug pull ever ill famed kevin nft kevin really hope enjoy picture kevinpunks pixelmon kevinstrong,neg
pixelmon worst nft launching e'er tai lopez hold beer,neg
pixelmon worst nft launch of all time tai lopez hold beer,neg
pixelmon worst nft launching of all time tai lopez oblige beer,neg
nft market wages grifter punishes builder check pixelmon not win over,neg
nft market reward scammer punishes builder control pixelmon not convinced,neg
nft marketplace reward scammer punishes builder check pixelmon not convinced,neg
people spent k pixelmon nfts find artistic production,neg
people spent m pixelmon nfts saw art,neg
masses spend one thousand pixelmon nfts saw art,neg
im non sure whats happen freshfoolsnft cant stick captcha im getting kevin nft fool nftcommunity nftgiveaway sendhelp pixelmon,neg
im not certain whats happening freshfoolsnft cant get captcha im getting kevin nft fool nftcommunity nftgiveaway sendhelp pixelmon,neg
im not sure whats come about freshfoolsnft cant get captcha im getting kevin nft tomfool nftcommunity nftgiveaway sendhelp pixelmon,neg
got wallet drained containing gag memeland lava potatoz nft frankly devastating see rookie mistake went in the lead bought fry gang potatoz,neg
got wallet drained containing jest memeland lava potatoz nft honestly devastating realize rookie mistake went ahead bought fry gang potatoz,neg
arrest wallet drain containing gag memeland lava potatoz nft honestly devastating see rookie slip went ahead bought fry gang potatoz,neg
