Datetime,Quarter,Likes,NFT,Text,clean_text,manual_label
2022-12-27,24,3,Meebits,#NFT #crypto #Web3 #blockchain #Metaverse #MeeBits #Warpsound #MeetbitsTurnOn #MoonBirdie https://t.co/SW6Ihz0T3e,nft crypto web blockchain metaverse meebits warpsound meetbitsturnon moonbirdie,neu
2022-12-20,24,0,Meebits,"Meebit #327 bought for 2.48 ETH (3,007.62 USD) on Blur #Meebits #MeebitsNFT  

https://t.co/30Xs1e8GHr https://t.co/pDfc8AcWg2",meebit bought eth usd blur meebits meebitsnft,pos
2022-12-25,24,1,Meebits,"Meebit #2137 bought for 4.00 ETH (4,824.52 USD) on Opensea  #Meebits #MeebitsNFT  

https://t.co/A0YSGQE5Mh https://t.co/WRlYgub75f",meebit bought eth usd opensea meebits meebitsnft,pos
2023-01-24,31,2,Meebits,"Meebits triple floor check! 
#OpenSea listings floor: 3.12 
#LooksRare listings floor: 3.11 
#Icy_tools sales floor: 2.97 
---
Use this #nocode recipe to track #NFT floor prices on Twitter: https://t.co/d5Wawm4sro",meebits triple floor check opensea listing floor looksrare listing floor icy tool sale floor use nocode recipe track nft floor price twitter,neu
2022-12-25,24,0,Meebits,"Meebit #2749 bought for 3.30 ETH (4,022.93 USD) on Blur  #Meebits #MeebitsNFT  

https://t.co/JFrSQ8lf56 https://t.co/1F7ldqcNb4",meebit bought eth usd blur meebits meebitsnft,pos
2023-02-01,31,0,Meebits,"Meebit #15401 bought for 3.02 ETH (4,770.97 USD) on Blur  #Meebits #MeebitsNFT  

https://t.co/Uxw24kIglV https://t.co/WlEDq7x2X3",meebit bought eth usd blur meebits meebitsnft,pos
2023-01-28,31,0,Meebits,"Meebit #19693 bought for 3.00 ETH (4,790.57 USD) on Blur  #Meebits #MeebitsNFT  

https://t.co/4gTziAa02W https://t.co/QYLBGvjSRB",meebit bought eth usd blur meebits meebitsnft,pos
2022-12-28,24,0,Meebits,"Meebit #11379 bought for 3.33 ETH (3,985.08 USD) on Blur  #Meebits #MeebitsNFT  

https://t.co/93icvA9LXM https://t.co/WOQDxxNjHy",meebit bought eth usd blur meebits meebitsnft,pos
2022-12-27,24,0,Meebits,"7 Meebits swept on Blur for a total of 25.66 ETH(31,364.22 USD) #Meebits #MeebitsNFT  

https://t.co/i8nuVX17iY https://t.co/ZkCfQTcNwn",meebits swept blur total eth usd meebits meebitsnft,pos
2023-02-10,31,28,Meebits,"Join us on Monday Feb 13th, 12 PM ET to learn what we have in store for @MeebitsNFTs in the Prop House Round 3! https://t.co/IFBJrzzFSb https://t.co/NaLIOX9J50",join u monday feb th pm et learn store meebitsnfts prop house round,neu
2022-07-25,23,0,The Potatoz,"2022年7月25日19:00前24小时NFT资讯播报🎙️

1. Isekai Meta 市值654.29ETH 当日+24.32%

2. Otherdeed for Otherside市值548.21ETH 当日+22.80%

3. ENS:Ethereum Name Service 市值448.38ETH 当日+1.59%

4. The potatoz 市值346.48ETH 当日-55.60% https://t.co/wuZcFUo7xM",nft isekai meta eth otherdeed otherside eth en ethereum name service eth potatoz eth,neg
2022-11-03,24,4,The Potatoz,"🐳: 0xe05211

just bought

The Potatoz #9586 https://t.co/2CiAJW9v3h

for 1.77ETH 

https://t.co/9l9UilahH1 

#NFTWhale #nft #NFTGiveaway #NFTCollection https://t.co/IwOQfOcdfz",xe bought potatoz eth nftwhale nft nftgiveaway nftcollection,pos
2023-02-06,31,0,The Potatoz,"Top 5 trading volume💰 in the past hour

💰Volume: 
🥇 Sewer Pass: Ξ92.424 
🥈 Checks - Pepe Edition: Ξ81.481 
🥉 PROOF Collective: Ξ72.296 
4. The Potatoz: Ξ62.66 
5. Checks - VV Edition: Ξ46.113 

Statistics: https://t.co/hhMkFesQZG",top trading volume past hour volume sewer pas check pepe edition proof collective potatoz check vv edition statistic,pos
2023-01-03,31,0,The Potatoz,"Top 5 trading volume💰 in the past hour

💰Volume: 
🥇 Bored Ape Yacht Club: Ξ378.274 
🥈 The Potatoz: Ξ51.761 
🥉 ENS: Ethereum Name Service: Ξ50.49 
4. Pudgy Penguins: Ξ20.566 
5. STELSI NFT: Ξ9.28 

Statistics: https://t.co/hhMkFesQZG",top trading volume past hour volume bored ape yacht club potatoz en ethereum name service pudgy penguin stelsi nft statistic,pos
2022-07-22,23,1,The Potatoz,"1H Top #Nft Sales

8bitguyz Official: 377
Etherjump Plots: 151
Spirit4: 90
Weird Creatures Official: 58
The Potatoz: 54
Pepe Ape Yacht Club: 50
Bored Oddities: 47
Lil Pudgys: 45
Doppel's Gang: 45
The Americans NFT: 44",h top nft sale bitguyz official etherjump plot spirit weird creature official potatoz pepe ape yacht club bored oddity lil pudgys doppel gang american nft,pos
2022-07-28,23,0,The Potatoz,"NFTs with the most sales since last check (ave price above 0.1 eth). Potatoz: 34 sales, Isekai Meta: 26 sales, The Possessed: 20 sales, Stickmen Toys: 18 sales.",nfts sale since last check ave price eth potatoz sale isekai meta sale possessed sale stickmen toy sale,pos
2023-01-04,31,0,The Potatoz,"🔥 Most popular NFT mints this hour: 

1) 447x The Pepez Potatoz 
2) 172x 333 Flower Heads 
3) 160x Pllum",popular nft mint hour x pepez potatoz x flower head x pllum,pos
2022-07-22,23,0,The Potatoz,"Top NFT Volume by Sales(in last 10 mins):
Collection: The Potatoz
Floor Price/Market Cap: 0.47/6509.69
Total Volume: 261.85
Total Sales/Owners: 435/5289
Twitter Link: https://t.co/o8uFnvFaFv
https://t.co/Ohd8B2cQ2j",top nft volume sale last min collection potatoz floor price market cap total volume total sale owner twitter link,pos
2022-07-21,23,0,The Potatoz,"Top NFT Volume by Sales(in last 10 mins):
Collection: The Potatoz
Floor Price/Market Cap: 0.55/5908.89
Total Volume: 206.87
Total Sales/Owners: 371/6282
Twitter Link: https://t.co/o8uFnvXjTD
https://t.co/Ohd8B2uZgr",top nft volume sale last min collection potatoz floor price market cap total volume total sale owner twitter link,pos
2023-01-11,31,0,The Potatoz,9GAG's Memeland: Meet The Studio Behind The Potatoz and Captainz  nft now #nftnews #NeFTin https://t.co/jOCQOhi8nF,gag memeland meet studio behind potatoz captainz nft nftnews neftin,neu
2022-08-10,23,9,The Potatoz,"look at this cute little coco devil in the desert, what is he plotting? 🌱

Interact to get guaranteed mint! 

#GreenBudz #NFT #FreeMint #FreeMints #FreeMintAlert #NFTGiveaway #NFTdrop #ThePotatoz #Potatoz #FreeNFT https://t.co/YJglE5WSNm",look cute little coco devil desert plotting interact get guaranteed mint greenbudz nft freemint freemints freemintalert nftgiveaway nftdrop thepotatoz potatoz freenft,neu
2022-07-21,23,2,The Potatoz,"The top 3 selling NFT projects on eth in the last hr

1 @etherjump
2 The Box
3 Potatoz

Full list at https://t.co/6nNgqNyzYb #NFT",top selling nft project eth last hr etherjump box potatoz full list nft,pos
2022-08-08,23,7,The Potatoz,"My current nft strategy: Buying up potatoz. Love what @9gagceo @9GAG @Memeland are doing. Def believe it will be future blue chip, and really fun holding the project, which is what every nft project should feel like. https://t.co/oVtRt5ZqDv",current nft strategy buying potatoz love gagceo gag memeland def believe future blue chip really fun holding project every nft project feel like,pos
2022-07-22,23,0,The Potatoz,"Top 10 Trending #NFT Collections Past Hour:

PhasesNFT Official | (0.05) | (53125.53)
KATATONIK | (0.17) | (196102.06)
The Potatoz | (0.59) | (1563.11)
REALFKNCLOWNZ | (0.00) | (10)
Etherjump Plots | (0.18) | (10649.3%)",top trending nft collection past hour phasesnft official katatonik potatoz realfknclownz etherjump plot,pos
2022-09-04,23,4,The Potatoz,"Biggest pump in $ #NFT volume last 24hrs:

1. Punks +496k
2. WAYC +448k
3. Tykes +403k
4. ENS +332k
5. The Potatoz +275k
6. CyberKongz +185k
7. Tribe Diamonds +116k
8. Town Star +92k
9. The hobbitian +82k
10. This Thing Of Ours +72k
11. D3LUSION +62k
12. Moonbirds +62k",biggest pump nft volume last hr punk k wayc k tyke k en k potatoz k cyberkongz k tribe diamond k town star k hobbitian k thing k lusion k moonbirds k,pos
2022-07-29,23,0,The Potatoz,"NFTs with the most sales since last check (ave price above 0.1 eth). RugGenesis NFT: 74 sales, Potatoz: 24 sales, LilPudgys: 16 sales, Baby Cub Tigers: 16 sales.",nfts sale since last check ave price eth ruggenesis nft sale potatoz sale lilpudgys sale baby cub tiger sale,pos
2022-07-21,23,0,The Potatoz,"Top NFT Volume by Sales(in last 10 mins):
Collection: The Potatoz
Floor Price/Market Cap: 0.55/5884.55
Total Volume: 469.38
Total Sales/Owners: 789/6374
Twitter Link: https://t.co/o8uFnvXjTD
https://t.co/Ohd8B2uZgr",top nft volume sale last min collection potatoz floor price market cap total volume total sale owner twitter link,pos
2023-01-01,31,1,The Potatoz,"Mega Bullish on Memeland:
- Team is very strong.
- Previous projects such as MVP and Potatoz are very successful !
- Meme is the best in NFT space !!!

@memeland #waitlisted #a69c48dc https://t.co/MonUuzzvuN",mega bullish memeland team strong previous project mvp potatoz successful meme best nft space memeland waitlisted c dc,pos
2022-11-01,24,8,The Potatoz,"Joining the @TheVeeList a couple months ago, was the best decision i made after getting a #veefriends #NFT

Very high chance to win raffles for hyped projects, here are some of my last wins:

@Yogapetz
@Memeland's Potatoz
@VirtueAnimation
@bruh_bears 

Do i need to say more?",joining theveelist couple month ago best decision made getting veefriends nft high chance win raffle hyped project last win yogapetz memeland potatoz virtueanimation bruh bear need say,pos
2022-12-17,24,42,The Potatoz,"Is there any doubt @memeland memelist is the best deal maybe in nft history? Current market prices captainz at 8.5ETH (3 x 2.5eth potatoz + 1 ETH mint price) , that’s 8.5x from memelist price. 

Good thing I’ve been stacking potatoz from when they were cheap.",doubt memeland memelist best deal maybe nft history current market price captainz eth x eth potatoz eth mint price x memelist price good thing stacking potatoz cheap,pos
2022-10-27,24,2,The Potatoz,"🐳: franklinisbored.eth(:franklinisbored)

just bought

The Potatoz #989 https://t.co/HeyRMqY7zU

for 5.88ETH 

https://t.co/r6DMcdFeTB 

#NFTWhale #nft https://t.co/FOt4obKkLb",franklinisbored eth franklinisbored bought potatoz eth nftwhale nft,pos
2022-08-22,23,0,The Potatoz,🎉 Just registered for the Cyber PotatoZ on @PREMINT_NFT! https://t.co/Ge4bwZBi8D,registered cyber potatoz premint nft,pos
2022-12-18,24,1,The Potatoz,"Only just realizing now how exceptionally well-run the #Potatoz NFT project has been. @Memeland deserve enormous praise for their roadmap and delivery. 

+ 5-stage reveal with extra traits each time 
+ ‘grow’ mechanic combined with raffle

It’s been fun &amp; a great investment. Ty!",realizing exceptionally well run potatoz nft project memeland deserve enormous praise roadmap delivery stage reveal extra trait time grow mechanic combined raffle fun amp great investment ty,pos
2022-07-31,23,0,The Potatoz,"NFTs with the most sales since last check (ave price above 0.1 eth). Stickmen Toys: 30 sales, loomlocknft: 27 sales, Potatoz: 14 sales, 3Landers: 6 sales, FoxFam: 5 sales.",nfts sale since last check ave price eth stickmen toy sale loomlocknft sale potatoz sale lander sale foxfam sale,pos
2023-01-13,31,0,The Potatoz,"Ok
Can someone tell me
How to buy a potatoz or any nft in india off-line
Off the blockchain..
(Reason- taxation)
Fock tax laws",ok someone tell buy potatoz nft india line blockchain reason taxation fock tax law,neu
2022-07-30,23,0,The Potatoz,"🐳 Top Whale BUYS🟢 (Last hour):

The Association: 45 (avg: 0.01 Ξ)
Stickmen Toys: 11 (avg: 0.25 Ξ)
Idols NFT: 1 (avg: 0.2 Ξ)
MetalCore Infantry Genesis: 1 (avg: 0.05 Ξ)
The Potatoz: 1 (avg: 0.95 Ξ)",top whale buy last hour association avg stickmen toy avg idol nft avg metalcore infantry genesis avg potatoz avg,pos
2022-08-14,23,11,The Potatoz,"The Calm Before the Storm. 

@Memeland @9gagceo @9GAG #potatoz #NFT https://t.co/31CBvAwuuz",calm storm memeland gagceo gag potatoz nft,neu
2022-12-12,24,153,The Potatoz,"I don’t have KUBZ nor Potatoz but I’m bullish on @Memeland , @Yogapetz , @9gagceo , @keung and basically the ENTIRE TEAM and here’s why

Presenting: 

3 (WRONG?) reasons of why you should join their ecosystem… using MEME STYLE

@9gagceo this is worth your poop break I promise 😆 https://t.co/LNFJXEe3NA",kubz potatoz bullish memeland yogapetz gagceo keung basically entire team presenting wrong reason join ecosystem using meme style gagceo worth poop break promise,neu
2022-07-29,23,7,The Potatoz,"📌TOP 10 NFT Collections By Volume In July 

🥇@artblocks_io
🥈@ensdomains
🥉@TheSaudisNFT

@ThePotatozNFT @WZRDSDompi @GodHatesNFTees1 @MoonrunnersNFT @yoloholidaynft @IsekaiMeta 

#p2e #metaverse #nft https://t.co/1XjAJ55VL2",top nft collection volume july artblocks io ensdomains thesaudisnft thepotatoznft wzrdsdompi godhatesnftees moonrunnersnft yoloholidaynft isekaimeta p e metaverse nft,pos
2022-12-30,24,5,The Potatoz,"Hey, I am from Germany and everyone in the world knows that we LOVE Potatoz! Our genes are half human, half potatoz. Therefore, Potatoz is obviously my favorite NFT project, ever. So I am looking forward to be part of the Potatoz / Memeland family. The Potatoz are one of the https://t.co/ZRswhCd74H",hey germany everyone world know love potatoz gene half human half potatoz therefore potatoz obviously favorite nft project ever looking forward part potatoz memeland family potatoz one,pos
2022-07-22,23,1,The Potatoz,"Top 10 Trending #NFT Collections Past Hour:

Etherjump Plots | (Ξ 0.20) | (12513.64)
Mystery Novel NFT | (Ξ 0.00) | (10)
The Potatoz | (Ξ 0.56) | (7070.73)
8bitguyz Official | (Ξ 0.00) | (6011.11)
Weird Creatures Official | (Ξ 0.00) | (56)",top trending nft collection past hour etherjump plot mystery novel nft potatoz bitguyz official weird creature official,pos
2022-07-21,23,2,The Potatoz,"#1 Traded Collection (Last 15min):

The Potatoz
Sales: 106
Unique Buyers: 81
Avg Price: 0.62 Ξ
Link: https://t.co/jmXSPSPEp5

#opensea #OpenSeaNFT #NFT #nftcollectors",traded collection last min potatoz sale unique buyer avg price link opensea openseanft nft nftcollectors,pos
2022-07-26,23,2,The Potatoz,"Top 10 Trending #NFT Collections Past Hour:

MoonRatzWTF | (0.01) | (12314.95)
Mooncatz | (0.12) | (10629.27)
Casual Sloths Official | (0.13) | (6952.41)
[ Ledger ] Market Pass - Genesis Edition | (0.40) | (6039.53)
The Potatoz | (0.61) | (30)",top trending nft collection past hour moonratzwtf mooncatz casual sloth official ledger market pas genesis edition potatoz,pos
2022-08-06,23,5,The Potatoz,"Top 7 NFT/Vol Traded  Eth/24h
@BoredApeYC      864.29
@moonbirds       852.45
NFTiff         659.06
Boonmirds       338.01
The Potatoz       334.85
Otherdeed for Otherside 292.39
@BoredApeYC (Mutant)  186.58

#NFT #NFTCommunity #NFTs #NFTranking",top nft vol traded eth h boredapeyc moonbirds nftiff boonmirds potatoz otherdeed otherside boredapeyc mutant nft nftcommunity nfts nftranking,pos
2023-02-06,31,0,The Potatoz,"NSS wants to welcome @Memeland hodlers!
Ahoy Captainz and Potatoz!
Are you looking to negotiate a price for that perfect set of Potatoz to go along with your Captainz?
Join NSS now and talk to the owner instead of waiting to see if your weth bid is accepted!
#Captainz #Potatoz",n want welcome memeland hodlers ahoy captainz potatoz looking negotiate price perfect set potatoz go along captainz join n talk owner instead waiting see weth bid accepted captainz potatoz,neu
2022-08-01,23,3,The Potatoz,The first proper NFT to enter my vault is @memeland #POTATOZ can't wait for mine to grow! 💦 🥔🌱 https://t.co/83NVcAvOZr,first proper nft enter vault memeland potatoz wait mine grow,pos
2022-07-29,23,4,The Potatoz,"🔮Bullish on this #NFT: Potatoz  @memeland

https://t.co/vTEvludnOd

Mint your Oracle 👉 https://t.co/uVqEGKliCP and get trading signals and #NFTDrop alerts ahead of the crowd

🚀Also gives you lifetime access to https://t.co/csxjRxpjzC trading #NFTCommunity

#NFTS #NFTcollection",bullish nft potatoz memeland mint oracle get trading signal nftdrop alert ahead crowd also give lifetime access trading nftcommunity nfts nftcollection,pos
2022-07-22,23,0,The Potatoz,"🐳🐳🐳 NFT Whale Mint

⛏Minter: [🐳Keungz]
✨NFT: The Potatoz #9303 https://t.co/jJVRUeT2UJ
🛢️Gas: 0.0009 ETH ($1.38)",nft whale mint minter keungz nft potatoz gas eth,neu
2022-07-22,23,1,The Potatoz,"1H Top #Nft Sales

PhasesNFT Official: 634
The Potatoz: 206
KATATONIK: 206
Isekai Meta: 164
potatoztown: 164
Etherjump Plots: 126
REALFKNCLOWNZ: 67
Moonbaycs Official: 57
https://t.co/zN4IimXLdP Official: 51
Pepe Ape Yacht Club: 40",h top nft sale phasesnft official potatoz katatonik isekai meta potatoztown etherjump plot realfknclownz moonbaycs official official pepe ape yacht club,pos
2022-08-01,23,0,The Potatoz,"One week before the full reveal of Potatoz, nft space is ready ? @9gagceo @memeland",one week full reveal potatoz nft space ready gagceo memeland,neu
2023-01-08,31,0,The Potatoz,"NFTs with the most sales since last check (ave price above 0.1 eth). BasedHeads: 1766 sales, Captainz: 1157 sales, The Angel of Doom: 670 sales, Potatoz: 627 sales. https://t.co/ouvpLYloZW",nfts sale since last check ave price eth basedheads sale captainz sale angel doom sale potatoz sale,pos
2022-07-22,23,4,The Potatoz,"#1 Traded Collection (Last 15min):

The Potatoz
Sales: 150
Unique Buyers: 113
Avg Price: 0.73 Ξ
Link: https://t.co/jmXSPSQceD

#opensea #OpenSeaNFT #NFT #nftcollectors",traded collection last min potatoz sale unique buyer avg price link opensea openseanft nft nftcollectors,pos
2022-12-15,24,0,The Potatoz,"Top 5 trading volume💰 in the past hour

💰Volume: 
🥇 The Potatoz: Ξ21.074 
🥈 Cool Cats NFT: Ξ14.05 
🥉 MNTGE Pass: Ξ12.27 
4. Creepz by OVERLORD: Ξ8.166 
5. The Legend of CØCKPUNCH™: Ξ7.454 

Statistics: https://t.co/hhMkFesQZG",top trading volume past hour volume potatoz cool cat nft mntge pas creepz overlord legend c ckpunch statistic,pos
2022-07-25,23,5,The Potatoz,"Top NFTs on Opensea Today 
1. Isekai Meta +26.46% 
2. ENS +104.46%
3. Otherdeed for otherside +38.03% 
4. MiningverseNFT official +48.14%
5. BAYC +52.57%
6. The Potatoz -61.86%
7. FrootsNFT +28.98%
8. Lady Ape Club +4.11%
9. MAYC -25.03%
11. Clone X +43.31%
#NFTCommunity #NFTs",top nfts opensea today isekai meta en otherdeed otherside miningversenft official bayc potatoz frootsnft lady ape club mayc clone x nftcommunity nfts,neg
2022-11-15,24,0,The Potatoz,Crypto investor/NFT Enthusiast|| The only way is UP || #888TurnDownForHuat #KaijuKingz #Moonbirds #WonderPals #memeland #potatoz ALL DMS ARE SKEMS https://t.co/Kpezm7xxiK,crypto investor nft enthusiast way turndownforhuat kaijukingz moonbirds wonderpals memeland potatoz dm skems,pos
2022-10-13,24,10,The Potatoz,Why Potatoz by @Memeland has the best staking &amp; reward mechanism in the whole NFT space 🧵,potatoz memeland best staking amp reward mechanism whole nft space,pos
2022-12-11,24,0,The Potatoz,"NFTs monitor by @BlessTiger
The Potatoz #5538 bought for Ξ1.9 ($2,406.73) By wearevenom.eth From 0x64fa6f
Avg: Ξ1.056
Floor: Ξ1.95
Day.sales: 58
@Diez__10__ @Jonas82552954 @camilleitalia_ @Majid18335588 @Michael50622391
https://t.co/QOMNHXiAz0
#nft #thepotatoz",nfts monitor blesstiger potatoz bought wearevenom eth x fa f avg floor day sale diez jonas camilleitalia majid michael nft thepotatoz,pos
2022-07-21,23,0,The Potatoz,"TOP TRADING NFT PROJECTS
(Last Hr by No. of Token Transfer)
- The Potatoz
- Isekai Meta
- https://t.co/mLHmzUlmIV
- HyperNFT_HOS_1.0 V3

#0xStudio #DataAnalytics #NotFinancialAdvice 
#NFT #NFTTrading #Mint #FreeMint #Ethereum #ETH",top trading nft project last hr token transfer potatoz isekai meta hypernft ho v xstudio dataanalytics notfinancialadvice nft nfttrading mint freemint ethereum eth,pos
2022-07-31,23,25,The Potatoz,"These are the most popular #nft search terms in the past 4 hours:

• CYBERCREW NFT (@CYBERCREWNFT)
• UFC NFT
• FALLING MAN NFT
• POTATOZ NFT
• GEORGE FLOYD NFT

Share and follow for more #nftdrops #whitelist ❤ https://t.co/0nvnEULLoP",popular nft search term past hour cybercrew nft cybercrewnft ufc nft falling man nft potatoz nft george floyd nft share follow nftdrops whitelist,pos
